"Index","BookNumber","BookName","BookShortName"
0,45,"Römer","Röm"
1,46,"1 Korinther","1Kor"
2,47,"2 Korinther","2Kor"
3,48,"Galater","Gal"
4,49,"Epheser","Eph"
5,50,"Philipper","Phil"
6,51,"Kolosser","Kol"
7,52,"1 Thessalonicher","1Thes"
8,53,"2 Thessalonicher","2Thes"
9,54,"1 Timotheus","1Tim"
10,55,"2 Timotheus","2Tim"
11,56,"Titus","Tit"
